ID	age	sex	investigator	location	emotion	responserating	RTrating	choiceHistory	current_time	coreTrialStart
41	26	female	8	Probraum	awarelayers3__0001s_0002_Op_Gun.png	50	44.683	[(None, 0.0), (50, 44.683)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awarelayers3__0001s_0003_Op_Phone.png	57	7.168	[(None, 0.0), (57, 7.168)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awareguycaro.png	57	0.433	[(None, 0.0), (57, 0.003), (57, 0.433)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awarelayers3__0001s_0004_Op_HandBack.png	44	19.305	[(None, 0.0), (57, 0.003), (58, 0.989), (59, 1.057), (60, 1.138), (61, 2.14), (62, 2.223), (63, 2.307), (64, 2.874), (63, 5.643), (62, 5.722), (61, 5.806), (60, 5.887), (59, 8.706), (58, 8.787), (57, 8.857), (56, 8.937), (55, 9.023), (54, 9.107), (53, 9.173), (52, 9.273), (51, 9.356), (50, 9.437), (49, 9.506), (48, 9.587), (47, 9.673), (46, 10.156), (45, 10.237), (44, 10.306), (44, 19.305)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awarecontrolguy.png	44	8.977	[(None, 0.0), (44, 0.004), (44, 8.977)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awareSave_phone.png	35	9.036	[(None, 0.0), (44, 0.004), (45, 5.58), (46, 5.651), (47, 5.721), (48, 5.802), (49, 5.887), (50, 5.987), (51, 6.037), (52, 6.138), (53, 6.22), (54, 6.97), (53, 7.001), (52, 7.07), (51, 7.171), (50, 7.237), (49, 7.321), (48, 7.401), (47, 7.487), (46, 7.571), (45, 7.66), (44, 7.719), (43, 7.82), (42, 7.887), (41, 7.97), (40, 8.037), (39, 8.07), (38, 8.101), (37, 8.137), (36, 8.17), (35, 8.201), (35, 9.036)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awareSave_gun.png	50	11.12	[(None, 0.0), (35, 0.003), (36, 2.954), (37, 3.035), (38, 3.104), (39, 3.935), (40, 4.022), (41, 4.105), (42, 4.936), (43, 5.022), (44, 5.085), (45, 5.185), (46, 6.854), (47, 8.671), (48, 8.771), (49, 9.436), (50, 10.621), (50, 11.12)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awareblack.PNG	69	8.144	[(None, 0.0), (50, 0.003), (51, 3.662), (52, 3.762), (53, 3.846), (54, 3.926), (55, 3.995), (69, 6.545), (69, 8.144)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awareblue.PNG	73	8.912	[(None, 0.0), (69, 0.004), (68, 1.944), (67, 2.03), (66, 2.094), (65, 2.181), (64, 2.264), (63, 2.344), (62, 2.413), (61, 2.494), (60, 2.58), (59, 2.681), (58, 2.744), (57, 2.83), (56, 2.894), (55, 2.929), (54, 2.963), (53, 2.993), (52, 3.044), (51, 3.079), (50, 3.113), (49, 3.144), (48, 3.179), (47, 3.23), (46, 3.244), (45, 3.279), (44, 3.33), (43, 3.362), (42, 3.394), (41, 3.429), (40, 3.48), (39, 3.512), (38, 3.544), (39, 4.029), (40, 4.113), (41, 4.194), (42, 4.28), (43, 4.344), (44, 4.431), (45, 4.53), (46, 4.613), (47, 4.679), (48, 4.764), (49, 4.844), (50, 4.93), (51, 4.994), (52, 5.029), (53, 5.079), (54, 5.112), (55, 5.129), (56, 5.179), (57, 5.213), (58, 5.244), (59, 5.28), (60, 5.33), (61, 5.344), (62, 5.394), (63, 5.43), (64, 5.463), (65, 6.199), (66, 6.279), (67, 6.38), (68, 6.429), (69, 7.564), (70, 7.644), (71, 8.229), (72, 8.294), (73, 8.379), (73, 8.912)]	12:45:42.287639	3744.609
41	26	female	8	Probraum	awareyellow.PNG	27	3.712	[(None, 0.0), (73, 0.004), (72, 0.894), (71, 0.994), (70, 1.063), (69, 1.143), (68, 1.229), (67, 1.312), (66, 1.393), (65, 1.48), (64, 1.562), (63, 1.643), (62, 1.712), (61, 1.793), (60, 1.879), (59, 1.943), (58, 1.978), (57, 2.012), (56, 2.043), (55, 2.093), (54, 2.128), (53, 2.162), (52, 2.193), (51, 2.228), (50, 2.262), (49, 2.293), (48, 2.343), (47, 2.379), (46, 2.411), (45, 2.443), (44, 2.48), (43, 2.529), (42, 2.543), (41, 2.593), (40, 2.629), (39, 2.668), (38, 2.693), (37, 2.743), (36, 2.779), (35, 2.793), (34, 2.843), (33, 2.879), (32, 2.912), (31, 2.943), (30, 2.978), (29, 3.029), (28, 3.062), (27, 3.093), (27, 3.712)]	12:45:42.287639	3744.609
