ID	age	sex	investigator	location	emotion	responserating	RTrating	choiceHistory	current_time	coreTrialStart
48	22	female	8	Probraum	awareSave_phone.png	0	18.638	[(None, 0.0), (0, 18.638)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awareSave_gun.png	100	9.5	[(None, 0.0), (0, 0.003), (1, 1.723), (2, 1.802), (11, 3.287), (12, 4.187), (13, 4.288), (14, 4.337), (15, 4.438), (16, 4.521), (17, 4.601), (18, 4.672), (19, 4.752), (20, 4.837), (21, 4.921), (22, 4.986), (23, 5.087), (24, 5.151), (25, 5.187), (26, 5.219), (27, 5.27), (28, 5.301), (29, 5.336), (30, 5.37), (31, 5.401), (32, 5.437), (33, 5.487), (34, 5.52), (35, 5.551), (36, 5.586), (37, 5.62), (38, 5.651), (39, 5.701), (40, 5.736), (41, 5.77), (42, 5.801), (43, 5.836), (44, 5.87), (45, 5.92), (46, 5.951), (47, 5.986), (48, 6.02), (49, 6.051), (50, 6.101), (51, 6.137), (52, 6.151), (53, 6.201), (54, 6.237), (55, 6.27), (56, 6.301), (57, 6.351), (58, 6.388), (59, 6.401), (60, 6.451), (61, 6.487), (62, 6.536), (63, 6.551), (64, 6.586), (65, 6.636), (66, 6.671), (67, 6.701), (68, 6.736), (69, 6.786), (70, 6.801), (71, 6.861), (72, 6.874), (73, 6.92), (74, 6.951), (75, 6.986), (76, 7.02), (77, 7.07), (78, 7.101), (79, 7.137), (80, 7.169), (81, 7.201), (82, 7.236), (83, 7.287), (84, 7.32), (85, 7.351), (86, 7.386), (87, 7.421), (88, 7.451), (89, 7.501), (90, 7.536), (91, 7.571), (92, 7.601), (93, 7.636), (94, 7.67), (95, 7.72), (96, 7.751), (97, 7.786), (98, 7.82), (99, 7.851), (100, 7.901), (100, 9.5)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awarelayers3__0001s_0002_Op_Gun.png	0	10.505	[(None, 0.0), (100, 0.004), (99, 2.569), (98, 2.656), (97, 2.738), (96, 2.819), (95, 2.888), (94, 2.969), (93, 3.069), (92, 3.139), (91, 3.169), (90, 3.219), (89, 3.255), (88, 3.305), (87, 3.319), (86, 3.354), (85, 3.405), (84, 3.438), (83, 3.469), (82, 3.505), (81, 3.555), (80, 3.569), (79, 3.619), (78, 3.654), (77, 3.688), (76, 3.719), (75, 3.754), (74, 3.788), (73, 3.839), (72, 3.854), (71, 3.904), (70, 3.938), (69, 3.969), (68, 4.005), (67, 4.054), (66, 4.088), (65, 4.119), (64, 4.155), (63, 4.188), (62, 4.219), (61, 4.269), (60, 4.305), (59, 4.338), (58, 4.369), (57, 4.405), (56, 4.438), (55, 4.489), (54, 4.519), (53, 4.554), (52, 4.589), (51, 4.619), (50, 4.669), (49, 4.704), (48, 4.719), (47, 4.769), (46, 4.805), (45, 4.838), (44, 4.869), (43, 4.904), (42, 4.955), (41, 4.969), (40, 5.019), (39, 5.054), (38, 5.105), (37, 5.119), (36, 5.155), (35, 5.205), (34, 5.239), (33, 5.269), (32, 5.305), (31, 5.339), (30, 5.389), (29, 5.419), (28, 5.455), (27, 5.488), (26, 5.519), (25, 5.554), (24, 5.588), (23, 5.638), (22, 5.669), (21, 5.705), (20, 5.738), (19, 5.769), (18, 5.804), (17, 5.856), (16, 5.88), (15, 5.926), (14, 5.954), (13, 5.985), (12, 6.021), (11, 6.071), (10, 6.105), (9, 6.136), (8, 6.186), (7, 6.221), (6, 6.236), (5, 6.286), (4, 6.321), (3, 6.354), (2, 6.386), (1, 6.422), (0, 6.471), (1, 8.836), (2, 8.871), (1, 9.486), (0, 9.572), (0, 10.504)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awarecontrolguy.png	0	2.674	[(None, 0.0), (0, 0.003), (0, 2.674)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awareguycaro.png	50	11.5	[(None, 0.0), (0, 0.004), (1, 1.501), (2, 1.586), (3, 2.369), (4, 2.451), (5, 2.52), (6, 2.6), (7, 2.686), (8, 2.77), (9, 2.836), (10, 2.936), (11, 3.019), (12, 3.101), (13, 3.186), (14, 3.25), (15, 3.337), (16, 3.369), (17, 3.4), (33, 4.236), (34, 4.836), (35, 4.92), (36, 5.001), (37, 5.086), (38, 5.15), (39, 5.236), (40, 5.487), (41, 5.57), (42, 5.67), (43, 5.735), (44, 5.82), (45, 6.22), (46, 6.3), (47, 6.369), (48, 6.601), (49, 7.069), (50, 7.15), (51, 7.22), (50, 7.937), (49, 8.001), (48, 8.086), (49, 8.601), (50, 9.186), (51, 9.25), (52, 9.336), (51, 9.819), (50, 9.887), (49, 9.97), (50, 10.601), (50, 11.5)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awarelayers3__0001s_0004_Op_HandBack.png	0	7.286	[(None, 0.0), (50, 0.003), (49, 2.287), (48, 2.369), (47, 2.454), (46, 2.538), (45, 2.604), (44, 2.688), (43, 2.768), (42, 2.854), (41, 2.918), (40, 3.018), (39, 3.105), (38, 3.187), (37, 3.254), (36, 3.287), (35, 3.338), (34, 3.368), (33, 3.403), (32, 3.437), (31, 3.468), (30, 3.518), (29, 3.554), (28, 3.568), (27, 3.618), (26, 3.654), (25, 3.687), (24, 3.718), (23, 3.754), (22, 3.804), (21, 3.846), (20, 3.857), (19, 3.903), (18, 3.954), (17, 3.968), (16, 4.004), (15, 4.055), (14, 4.068), (13, 4.118), (12, 4.154), (11, 4.187), (10, 4.218), (9, 4.268), (8, 4.303), (7, 4.337), (6, 4.368), (5, 4.403), (4, 4.454), (3, 4.487), (2, 4.504), (1, 4.553), (0, 4.604), (0, 7.286)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awarelayers3__0001s_0003_Op_Phone.png	0	3.753	[(None, 0.0), (0, 0.003), (0, 3.753)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awareyellow.PNG	0	4.692	[(None, 0.0), (0, 0.004), (0, 4.692)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awareblue.PNG	50	9.881	[(None, 0.0), (0, 0.004), (1, 4.182), (2, 4.265), (3, 4.346), (4, 4.446), (5, 4.515), (6, 4.596), (7, 4.682), (8, 4.765), (9, 4.832), (10, 4.915), (11, 4.996), (12, 5.082), (13, 5.166), (14, 5.215), (15, 5.264), (16, 5.295), (17, 5.331), (18, 5.365), (19, 5.395), (20, 5.446), (21, 5.481), (22, 5.514), (23, 5.546), (24, 5.596), (25, 5.631), (26, 5.646), (27, 5.696), (28, 5.732), (29, 5.764), (30, 5.795), (31, 5.831), (32, 5.882), (33, 5.915), (34, 5.945), (35, 5.981), (36, 6.032), (37, 6.046), (38, 6.081), (39, 6.131), (40, 6.546), (41, 6.632), (42, 6.715), (43, 6.781), (44, 6.865), (45, 6.946), (46, 7.032), (47, 7.481), (48, 7.565), (49, 8.015), (50, 8.096), (51, 8.182), (50, 8.782), (49, 8.846), (48, 8.946), (49, 9.366), (50, 9.446), (50, 9.881)]	17:58:16.093161	2072.906
48	22	female	8	Probraum	awareblack.PNG	50	3.365	[(None, 0.0), (50, 0.003), (50, 3.365)]	17:58:16.093161	2072.906
