ID	age	sex	investigator	location	emotion	responserating	RTrating	choiceHistory	current_time	coreTrialStart
46	18	female	1	Probraum	schuldig	7	12.5	[(None, 0.0), (91, 0.004), (90, 1.736), (89, 1.817), (88, 1.903), (87, 2.001), (86, 2.051), (85, 3.217), (84, 3.301), (83, 3.385), (82, 3.452), (81, 6.116), (80, 6.202), (79, 6.287), (78, 6.367), (77, 6.452), (76, 6.536), (75, 6.617), (74, 6.702), (73, 6.767), (72, 6.852), (71, 6.935), (70, 7.017), (69, 7.102), (68, 7.167), (67, 7.201), (66, 7.235), (65, 7.286), (64, 7.316), (63, 7.351), (62, 7.384), (61, 7.416), (60, 7.467), (59, 7.485), (58, 7.534), (57, 7.567), (56, 7.601), (55, 7.634), (54, 7.667), (53, 7.701), (52, 7.752), (51, 7.785), (50, 7.816), (49, 7.852), (48, 7.902), (47, 7.916), (46, 7.966), (45, 8.001), (44, 8.035), (43, 8.066), (42, 8.102), (41, 8.135), (40, 8.186), (39, 8.216), (38, 8.251), (37, 8.302), (36, 8.316), (35, 8.351), (34, 8.402), (33, 8.435), (32, 8.451), (31, 8.502), (30, 8.535), (29, 8.585), (28, 8.602), (27, 8.653), (26, 8.685), (25, 8.716), (24, 9.753), (23, 9.853), (22, 9.936), (21, 10.017), (20, 10.085), (19, 10.435), (18, 10.535), (17, 10.602), (16, 10.686), (15, 11.102), (14, 11.166), (13, 11.267), (12, 11.335), (11, 11.417), (10, 11.502), (9, 11.586), (8, 11.666), (7, 11.736), (7, 12.5)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	aggressiv	8	6.734	[(None, 0.0), (7, 0.003), (6, 2.9), (7, 2.919), (8, 3.0), (9, 3.086), (10, 3.169), (11, 3.235), (12, 3.342), (13, 3.418), (12, 4.369), (11, 4.452), (10, 4.55), (9, 4.618), (8, 4.718), (8, 6.734)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	nervös	84	6.549	[(None, 0.0), (8, 0.003), (9, 1.5), (10, 1.585), (11, 1.668), (12, 1.749), (13, 1.836), (14, 1.9), (15, 2.0), (16, 2.068), (17, 2.169), (18, 2.234), (19, 2.318), (20, 2.4), (21, 2.485), (22, 2.518), (23, 2.549), (24, 2.585), (25, 2.635), (26, 2.649), (27, 2.685), (28, 2.735), (29, 2.768), (30, 2.799), (31, 2.835), (32, 2.868), (33, 2.918), (34, 2.949), (35, 2.984), (36, 3.018), (37, 3.049), (38, 3.084), (39, 3.135), (40, 3.168), (41, 3.199), (42, 3.234), (43, 3.267), (44, 3.299), (45, 3.35), (46, 3.385), (47, 3.418), (48, 3.449), (49, 3.499), (50, 3.518), (51, 3.549), (52, 3.599), (53, 3.635), (54, 3.668), (55, 3.699), (56, 3.735), (57, 3.785), (58, 3.817), (59, 3.849), (60, 3.885), (61, 3.934), (62, 3.949), (63, 3.999), (64, 4.035), (65, 4.068), (66, 4.099), (67, 4.134), (68, 4.168), (69, 4.218), (70, 4.249), (71, 4.284), (72, 4.318), (73, 4.349), (74, 4.384), (75, 4.434), (76, 4.467), (77, 4.484), (78, 4.534), (79, 4.568), (80, 4.599), (81, 4.635), (82, 5.649), (83, 5.75), (84, 5.819), (84, 6.549)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	fokussiert	79	3.103	[(None, 0.0), (84, 0.003), (85, 0.134), (84, 1.234), (83, 1.323), (82, 1.402), (81, 1.468), (80, 1.569), (79, 1.651), (79, 3.103)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	angespannt	90	3.3	[(None, 0.0), (79, 0.003), (80, 0.114), (81, 1.301), (82, 1.383), (83, 1.483), (84, 1.549), (85, 1.634), (86, 1.715), (87, 1.799), (88, 2.399), (89, 2.5), (90, 2.585), (90, 3.3)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	traurig	0	5.518	[(None, 0.0), (90, 0.003), (89, 1.086), (88, 1.186), (87, 1.27), (86, 1.335), (85, 1.419), (84, 1.5), (83, 1.586), (82, 1.67), (81, 1.736), (80, 1.837), (79, 1.9), (78, 1.987), (77, 2.07), (76, 2.086), (75, 2.134), (74, 2.17), (73, 2.2), (72, 2.235), (71, 2.285), (70, 2.319), (69, 2.35), (68, 2.385), (67, 2.436), (66, 2.45), (65, 2.485), (64, 2.536), (63, 2.569), (62, 2.6), (61, 2.635), (60, 2.669), (59, 2.719), (58, 2.75), (57, 2.79), (56, 2.82), (55, 2.85), (54, 2.885), (53, 2.919), (52, 2.969), (51, 3.0), (50, 3.035), (49, 3.069), (48, 3.1), (47, 3.151), (46, 3.185), (45, 3.2), (44, 3.25), (43, 3.286), (42, 3.318), (41, 3.35), (40, 3.4), (39, 3.436), (38, 3.468), (37, 3.5), (36, 3.536), (35, 3.586), (34, 3.6), (33, 3.65), (32, 3.686), (31, 3.719), (30, 3.75), (29, 3.786), (28, 3.835), (27, 3.869), (26, 3.9), (25, 3.935), (24, 3.969), (23, 4.0), (22, 4.035), (21, 4.085), (20, 4.118), (19, 4.15), (18, 4.186), (17, 4.236), (16, 4.25), (15, 4.3), (14, 4.336), (13, 4.368), (12, 4.4), (11, 4.436), (10, 4.468), (9, 4.519), (8, 4.55), (7, 4.585), (6, 4.618), (5, 4.65), (4, 4.7), (3, 4.719), (2, 4.77), (1, 4.8), (0, 4.835), (0, 5.518)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	ruhig	8	4.733	[(None, 0.0), (0, 0.004), (1, 2.701), (2, 3.333), (3, 3.434), (4, 3.501), (5, 3.583), (6, 3.665), (7, 4.15), (8, 4.235), (8, 4.733)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	schläfrig	0	2.864	[(None, 0.0), (8, 0.004), (7, 1.449), (6, 1.534), (5, 1.617), (4, 1.7), (3, 1.764), (2, 1.849), (1, 1.952), (0, 2.014), (0, 2.864)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	verzweifelt	0	1.232	[(None, 0.0), (0, 0.003), (0, 1.232)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	angeekelt	22	6.667	[(None, 0.0), (0, 0.004), (1, 2.252), (2, 2.332), (3, 2.417), (4, 2.502), (5, 2.583), (6, 2.651), (7, 2.751), (8, 2.818), (9, 2.851), (10, 2.882), (11, 2.932), (12, 2.968), (13, 3.017), (14, 3.032), (15, 3.067), (16, 3.117), (17, 3.151), (18, 3.167), (19, 3.217), (20, 3.251), (21, 3.282), (22, 3.317), (23, 3.367), (24, 3.401), (25, 3.432), (26, 3.466), (27, 3.5), (26, 4.901), (25, 4.982), (24, 5.052), (23, 6.2), (22, 6.266), (22, 6.667)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	gestresst	83	5.284	[(None, 0.0), (22, 0.003), (23, 1.136), (24, 1.219), (25, 1.3), (26, 1.37), (27, 1.451), (28, 1.536), (29, 1.621), (30, 1.7), (31, 1.768), (32, 1.87), (33, 1.951), (34, 2.02), (35, 2.086), (36, 2.135), (37, 2.169), (38, 2.2), (39, 2.234), (40, 2.285), (41, 2.318), (42, 2.35), (43, 2.385), (44, 2.435), (45, 2.45), (46, 2.5), (47, 2.547), (48, 2.559), (49, 2.6), (50, 2.635), (51, 2.669), (52, 2.719), (53, 2.75), (54, 2.784), (55, 2.822), (56, 2.85), (57, 2.884), (58, 2.936), (59, 2.969), (60, 3.0), (61, 3.037), (62, 3.07), (63, 3.119), (64, 3.15), (65, 3.186), (66, 3.219), (67, 3.25), (68, 3.285), (69, 3.319), (70, 3.369), (71, 3.4), (72, 3.436), (73, 3.469), (74, 3.5), (75, 3.551), (76, 3.586), (77, 3.6), (78, 3.651), (79, 3.686), (80, 3.719), (81, 4.319), (82, 4.4), (83, 4.487), (83, 5.284)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	verantwortlich	32	4.885	[(None, 0.0), (83, 0.003), (82, 1.569), (81, 1.65), (80, 1.735), (79, 1.819), (78, 1.888), (77, 1.986), (76, 2.049), (75, 2.15), (74, 2.217), (73, 2.299), (72, 2.384), (71, 2.467), (70, 2.534), (69, 2.568), (68, 2.618), (67, 2.649), (66, 2.684), (65, 2.718), (64, 2.75), (63, 2.8), (62, 2.836), (61, 2.85), (60, 2.9), (59, 2.935), (58, 2.968), (57, 3.0), (56, 3.05), (55, 3.084), (54, 3.117), (53, 3.149), (52, 3.185), (51, 3.235), (50, 3.25), (49, 3.285), (48, 3.334), (47, 3.367), (46, 3.399), (45, 3.435), (44, 3.484), (43, 3.517), (42, 3.549), (41, 3.585), (40, 3.619), (39, 3.669), (38, 3.685), (37, 3.735), (36, 3.769), (35, 3.8), (34, 3.834), (33, 3.886), (32, 3.9), (32, 4.885)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	bedroht	23	3.3	[(None, 0.0), (32, 0.003), (31, 1.851), (30, 1.936), (29, 2.019), (28, 2.086), (27, 2.17), (26, 2.25), (25, 2.335), (24, 2.4), (23, 2.486), (23, 3.3)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	furchtvoll	18	5.367	[(None, 0.0), (23, 0.004), (18, 4.517), (18, 5.367)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	überrascht	41	4.835	[(None, 0.0), (18, 0.003), (19, 1.319), (20, 1.401), (21, 1.486), (22, 1.55), (23, 1.65), (24, 1.736), (25, 1.819), (26, 1.886), (27, 1.969), (28, 2.186), (29, 2.27), (30, 2.822), (31, 2.9), (32, 2.987), (33, 3.07), (34, 3.136), (35, 3.536), (36, 3.636), (37, 3.7), (38, 3.787), (39, 4.05), (40, 4.135), (41, 4.219), (41, 4.835)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	ängstlich	13	4.199	[(None, 0.0), (41, 0.003), (40, 2.301), (39, 2.401), (38, 2.486), (37, 2.57), (36, 2.635), (35, 2.718), (34, 2.8), (33, 2.886), (32, 2.95), (31, 3.036), (30, 3.118), (29, 3.22), (28, 3.25), (27, 3.3), (26, 3.336), (25, 3.368), (24, 3.4), (23, 3.436), (22, 3.486), (21, 3.518), (20, 3.55), (19, 3.586), (18, 3.636), (17, 3.65), (16, 3.685), (15, 3.736), (14, 3.769), (13, 3.8), (13, 4.199)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	wütend	74	5.753	[(None, 0.0), (13, 0.004), (14, 2.05), (15, 2.132), (16, 2.218), (17, 2.303), (18, 2.369), (19, 2.45), (20, 2.533), (21, 2.637), (22, 2.682), (23, 2.786), (24, 2.867), (25, 2.952), (26, 3.018), (27, 3.05), (28, 3.082), (29, 3.117), (30, 3.151), (31, 3.201), (32, 3.217), (33, 3.267), (34, 3.3), (35, 3.342), (36, 3.369), (37, 3.417), (38, 3.432), (39, 3.482), (40, 3.517), (41, 3.551), (42, 3.606), (43, 3.62), (44, 3.666), (45, 3.7), (46, 3.732), (47, 3.768), (48, 3.801), (49, 3.832), (50, 3.882), (51, 3.918), (52, 3.95), (53, 3.982), (54, 4.018), (55, 4.051), (56, 4.082), (57, 4.132), (58, 4.167), (59, 4.201), (60, 4.232), (61, 4.267), (62, 4.317), (63, 4.35), (64, 4.387), (65, 4.417), (66, 4.469), (67, 4.483), (68, 4.516), (69, 4.571), (70, 4.6), (71, 4.634), (72, 5.052), (73, 5.133), (74, 5.218), (74, 5.753)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	ängstlich	11	5.979	[(None, 0.0), (74, 0.005), (73, 2.695), (72, 2.78), (71, 2.861), (70, 2.93), (69, 3.028), (68, 3.096), (67, 3.197), (66, 3.265), (65, 3.344), (64, 3.428), (63, 3.51), (62, 3.595), (61, 3.68), (60, 3.71), (59, 3.745), (58, 3.796), (57, 3.829), (56, 3.86), (55, 3.896), (54, 3.945), (53, 3.966), (52, 3.997), (51, 4.045), (50, 4.078), (49, 4.11), (48, 4.146), (47, 4.197), (46, 4.229), (45, 4.26), (44, 4.295), (43, 4.33), (42, 4.36), (41, 4.395), (40, 4.43), (39, 4.479), (38, 4.511), (37, 4.546), (36, 4.579), (35, 4.61), (34, 4.661), (33, 4.696), (32, 4.71), (31, 4.769), (30, 4.797), (29, 4.828), (28, 4.86), (27, 4.91), (26, 4.946), (25, 4.98), (24, 5.01), (23, 5.048), (22, 5.097), (21, 5.11), (20, 5.16), (19, 5.195), (18, 5.228), (17, 5.26), (16, 5.296), (15, 5.345), (14, 5.36), (13, 5.41), (12, 5.445), (11, 5.516), (11, 5.979)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	aufgeregt	80	4.749	[(None, 0.0), (11, 0.004), (12, 0.033), (13, 1.05), (14, 1.115), (15, 1.201), (16, 1.299), (17, 1.365), (18, 1.453), (19, 1.515), (20, 1.615), (21, 1.701), (22, 1.764), (23, 1.85), (24, 1.934), (25, 2.015), (26, 2.083), (27, 2.115), (28, 2.149), (29, 2.2), (30, 2.234), (31, 2.25), (32, 2.3), (33, 2.338), (34, 2.365), (35, 2.399), (36, 2.45), (37, 2.482), (38, 2.499), (39, 2.549), (40, 2.583), (41, 2.633), (42, 2.649), (43, 2.699), (44, 2.733), (45, 2.764), (46, 2.8), (47, 2.833), (48, 2.868), (49, 2.903), (50, 2.949), (51, 2.983), (52, 3.014), (53, 3.05), (54, 3.1), (55, 3.114), (56, 3.164), (57, 3.199), (58, 3.237), (59, 3.265), (60, 3.315), (61, 3.35), (62, 3.383), (63, 3.415), (64, 3.45), (65, 3.484), (66, 3.533), (67, 3.565), (68, 3.6), (69, 3.632), (70, 3.668), (71, 3.714), (72, 3.75), (73, 3.764), (74, 3.814), (75, 3.849), (76, 3.883), (77, 3.914), (78, 3.95), (79, 4.005), (80, 4.019), (80, 4.749)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	hilflos	27	10.886	[(None, 0.0), (80, 0.003), (81, 1.101), (80, 1.136), (79, 1.22), (78, 1.288), (77, 1.375), (76, 1.45), (75, 1.538), (74, 1.626), (73, 1.7), (72, 1.785), (71, 1.871), (70, 1.936), (69, 2.02), (68, 2.101), (67, 2.169), (66, 2.2), (65, 2.237), (64, 2.269), (63, 2.3), (62, 2.336), (61, 2.369), (60, 2.42), (59, 2.451), (58, 2.486), (57, 2.519), (56, 2.551), (55, 2.6), (54, 2.636), (53, 2.651), (52, 2.7), (51, 2.736), (50, 2.77), (49, 2.8), (48, 2.851), (47, 2.886), (46, 2.919), (45, 2.954), (44, 2.986), (43, 3.036), (42, 3.069), (41, 3.085), (40, 3.137), (39, 3.169), (38, 3.201), (37, 3.251), (36, 3.287), (35, 3.319), (34, 3.35), (33, 3.386), (32, 3.419), (31, 3.47), (30, 3.486), (29, 3.536), (28, 3.569), (27, 3.6), (26, 3.636), (25, 3.685), (24, 3.72), (23, 3.75), (22, 3.785), (21, 3.82), (20, 3.851), (19, 3.886), (18, 3.937), (17, 3.969), (16, 4.0), (15, 4.036), (14, 4.069), (13, 4.119), (12, 4.15), (11, 4.186), (10, 4.22), (11, 5.57), (12, 5.637), (13, 5.737), (14, 5.787), (26, 9.77), (27, 10.392), (27, 10.886)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	glücklich	0	8.4	[(None, 0.0), (27, 0.003), (26, 1.17), (25, 1.236), (24, 1.321), (23, 1.401), (22, 1.487), (21, 1.57), (20, 1.636), (19, 1.719), (18, 1.801), (17, 1.887), (16, 1.97), (15, 2.051), (14, 2.12), (13, 2.15), (12, 2.185), (11, 2.236), (10, 2.269), (9, 2.3), (8, 2.334), (7, 2.375), (6, 2.4), (5, 2.435), (4, 2.486), (3, 2.52), (2, 2.55), (1, 2.585), (0, 2.636), (0, 8.4)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	amüsiert	0	1.166	[(None, 0.0), (0, 0.004), (0, 1.166)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	black.PNG	50	10.261	[(None, 0.0), (0, 0.003), (1, 2.644), (2, 2.713), (3, 2.816), (4, 2.893), (5, 2.961), (6, 3.043), (7, 3.13), (8, 3.21), (9, 3.278), (10, 3.362), (11, 3.46), (12, 3.476), (13, 3.527), (14, 3.562), (15, 3.595), (16, 3.628), (17, 3.66), (18, 3.694), (19, 3.743), (20, 3.777), (21, 3.81), (22, 3.843), (23, 3.893), (24, 3.91), (25, 3.96), (26, 3.995), (27, 4.026), (28, 4.061), (29, 4.093), (30, 4.132), (31, 4.177), (32, 4.211), (33, 4.245), (34, 4.276), (35, 4.31), (36, 4.344), (37, 4.396), (38, 4.977), (39, 5.063), (40, 5.147), (41, 5.227), (42, 6.193), (43, 6.276), (44, 6.362), (45, 6.445), (46, 8.362), (47, 8.443), (48, 9.047), (49, 9.131), (50, 9.746), (50, 10.261)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	blue.PNG	49	5.132	[(None, 0.0), (50, 0.003), (51, 1.65), (50, 3.75), (49, 3.816), (48, 3.9), (49, 4.55), (49, 5.132)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	yellow.PNG	0	7.359	[(None, 0.0), (49, 0.003), (48, 0.827), (47, 0.911), (46, 0.994), (45, 1.06), (44, 1.144), (43, 1.244), (42, 1.328), (41, 1.393), (40, 1.477), (39, 1.561), (38, 1.644), (37, 1.727), (36, 1.793), (35, 1.844), (34, 1.876), (33, 1.927), (32, 1.943), (31, 1.993), (30, 2.027), (29, 2.059), (28, 2.093), (27, 2.127), (26, 2.159), (25, 2.21), (24, 2.243), (23, 2.276), (22, 2.31), (21, 2.343), (20, 2.376), (19, 2.41), (18, 2.46), (17, 2.493), (16, 2.526), (15, 2.56), (14, 2.593), (13, 2.644), (12, 2.677), (11, 2.709), (10, 2.743), (9, 2.776), (8, 2.81), (7, 2.843), (6, 2.893), (5, 2.926), (4, 2.96), (3, 2.993), (2, 3.026), (1, 3.077), (0, 3.11), (0, 7.359)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	gaming	0	3.193	[(None, 0.0), (0, 0.003), (0, 3.193)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	bindung	0	2.133	[(None, 0.0), (0, 0.004), (0, 2.133)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	shock	70	18.161	[(None, 0.0), (0, 0.004), (1, 8.149), (2, 8.245), (3, 8.332), (4, 8.413), (5, 8.667), (6, 8.745), (7, 8.845), (8, 8.916), (9, 8.998), (10, 9.08), (11, 9.165), (12, 9.254), (13, 9.332), (14, 9.395), (15, 9.481), (16, 9.562), (17, 9.648), (18, 9.682), (19, 9.713), (20, 9.747), (21, 9.797), (22, 9.815), (23, 9.864), (24, 9.895), (25, 9.936), (26, 9.962), (27, 10.013), (28, 10.03), (29, 10.079), (30, 10.112), (31, 10.146), (32, 10.179), (33, 10.229), (34, 10.245), (35, 10.285), (36, 11.198), (37, 11.281), (38, 11.348), (39, 11.432), (40, 11.516), (41, 11.595), (42, 11.698), (43, 11.748), (44, 11.848), (45, 11.929), (46, 12.382), (47, 12.463), (48, 12.532), (49, 12.632), (50, 12.698), (51, 12.781), (52, 13.448), (53, 13.532), (54, 13.615), (55, 13.698), (56, 13.765), (57, 13.865), (58, 13.931), (59, 14.015), (60, 14.099), (61, 14.182), (62, 14.265), (63, 15.064), (64, 15.148), (65, 15.232), (66, 15.315), (67, 15.398), (68, 15.465), (69, 15.548), (70, 16.248), (71, 16.331), (72, 16.398), (71, 17.681), (70, 17.765), (70, 18.161)]	03/30/22:15:53:53.187914	4691.281
46	18	female	1	Probraum	shock_avoidance	81	6.098	[(None, 0.0), (70, 0.003), (71, 3.28), (72, 3.348), (73, 3.433), (74, 3.52), (75, 3.617), (76, 4.083), (77, 4.166), (78, 4.25), (79, 4.883), (80, 4.965), (81, 5.033), (81, 6.098)]	03/30/22:15:53:53.187914	4691.281
