ID	age	sex	investigator	location	emotion	responserating	RTrating	choiceHistory	current_time	coreTrialStart
49	35	female	8	Probraum	awareSave_gun.png	100	24.096	[(None, 0.0), (100, 24.096)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awareSave_phone.png	100	8.587	[(None, 0.0), (100, 0.003), (100, 8.587)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awarecontrolguy.png	50	11.213	[(None, 0.0), (100, 0.003), (99, 4.799), (98, 4.865), (97, 4.966), (96, 5.048), (95, 5.115), (94, 5.199), (93, 6.429), (92, 6.515), (91, 6.598), (90, 6.664), (89, 6.765), (88, 6.848), (87, 6.928), (86, 6.997), (85, 7.079), (84, 7.164), (83, 7.248), (82, 7.314), (81, 7.379), (80, 7.428), (79, 7.463), (78, 7.497), (77, 7.528), (76, 7.563), (75, 7.614), (74, 7.628), (73, 7.663), (72, 7.714), (71, 7.747), (70, 7.778), (69, 7.814), (68, 7.864), (67, 7.897), (66, 7.928), (65, 7.964), (64, 7.997), (63, 8.048), (62, 8.063), (61, 8.113), (60, 8.765), (59, 8.847), (58, 8.928), (57, 9.314), (56, 9.415), (55, 9.478), (54, 9.578), (53, 10.064), (52, 10.148), (51, 10.228), (50, 10.315), (50, 11.213)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awareguycaro.png	64	8.307	[(None, 0.0), (50, 0.003), (49, 0.011), (48, 0.087), (49, 1.924), (50, 2.007), (51, 5.587), (52, 5.674), (53, 5.774), (54, 5.857), (55, 5.923), (56, 6.007), (57, 6.088), (58, 6.938), (59, 6.987), (60, 7.087), (61, 7.174), (62, 7.257), (63, 7.338), (64, 7.407), (64, 8.307)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awarelayers3__0001s_0004_Op_HandBack.png	48	6.701	[(None, 0.0), (64, 0.004), (63, 2.855), (62, 2.936), (61, 3.037), (60, 3.101), (59, 3.202), (58, 3.601), (57, 3.688), (56, 3.77), (55, 3.851), (54, 3.937), (53, 4.337), (52, 4.42), (51, 4.501), (50, 5.987), (49, 6.051), (48, 6.137), (48, 6.701)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awarelayers3__0001s_0003_Op_Phone.png	0	8.453	[(None, 0.0), (48, 0.003), (47, 1.887), (46, 1.968), (45, 2.037), (44, 2.118), (43, 2.219), (42, 2.304), (41, 2.368), (40, 2.454), (39, 2.537), (38, 2.618), (37, 2.704), (36, 2.768), (35, 2.854), (34, 2.903), (33, 2.953), (32, 2.987), (31, 3.018), (30, 3.053), (29, 3.103), (28, 3.118), (27, 3.168), (26, 3.203), (25, 3.237), (24, 3.268), (23, 3.303), (22, 3.336), (21, 3.386), (20, 3.418), (19, 3.454), (18, 3.486), (17, 3.518), (16, 3.554), (15, 3.603), (14, 3.618), (13, 3.668), (12, 3.703), (11, 3.737), (10, 3.768), (9, 3.818), (8, 3.853), (7, 3.887), (6, 3.918), (5, 3.953), (4, 4.003), (3, 4.018), (2, 4.053), (1, 4.103), (0, 4.137), (0, 8.453)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awarelayers3__0001s_0002_Op_Gun.png	85	5.537	[(None, 0.0), (0, 0.003), (1, 1.837), (2, 1.923), (3, 2.006), (4, 2.087), (5, 2.157), (6, 2.237), (7, 2.323), (8, 2.407), (9, 2.437), (10, 2.472), (11, 2.506), (12, 2.537), (13, 2.572), (14, 2.606), (15, 2.656), (16, 2.687), (17, 2.722), (18, 2.756), (19, 2.787), (20, 2.837), (21, 2.873), (22, 2.887), (23, 2.937), (24, 2.973), (25, 3.006), (26, 3.037), (27, 3.087), (28, 3.124), (29, 3.163), (30, 3.187), (31, 3.237), (32, 3.272), (33, 3.307), (34, 3.337), (35, 3.372), (36, 3.422), (37, 3.437), (38, 3.472), (39, 3.522), (40, 3.556), (41, 3.587), (42, 3.637), (43, 3.656), (44, 3.687), (45, 3.737), (46, 3.773), (47, 3.806), (48, 3.837), (49, 3.873), (50, 3.923), (51, 3.956), (52, 3.987), (53, 4.023), (54, 4.072), (55, 4.087), (56, 4.122), (57, 4.173), (58, 4.206), (59, 4.237), (60, 4.272), (61, 4.306), (62, 4.356), (63, 4.387), (64, 4.422), (65, 4.456), (66, 4.487), (67, 4.522), (68, 4.556), (69, 4.587), (70, 4.637), (71, 4.673), (72, 4.705), (73, 4.737), (74, 4.787), (75, 4.823), (76, 4.837), (77, 4.887), (78, 4.923), (79, 4.956), (80, 4.987), (81, 5.022), (82, 5.073), (83, 5.106), (84, 5.137), (85, 5.172), (85, 5.537)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awareblue.PNG	100	10.509	[(None, 0.0), (85, 0.004), (84, 4.293), (83, 4.374), (82, 4.443), (81, 4.524), (80, 4.993), (79, 5.074), (78, 5.159), (77, 5.224), (76, 5.324), (77, 6.074), (78, 6.16), (79, 6.243), (80, 6.324), (81, 6.409), (82, 6.493), (83, 6.574), (84, 6.643), (85, 6.724), (86, 6.81), (87, 6.893), (88, 6.974), (89, 7.023), (90, 7.074), (91, 7.109), (92, 7.159), (93, 7.174), (94, 7.224), (95, 7.259), (96, 7.293), (97, 7.323), (98, 7.359), (99, 7.409), (100, 7.443), (100, 10.509)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awareyellow.PNG	0	9.715	[(None, 0.0), (100, 0.003), (99, 1.567), (98, 1.666), (97, 1.73), (96, 1.83), (95, 1.899), (94, 1.981), (93, 2.066), (92, 2.116), (91, 2.149), (90, 2.199), (89, 2.23), (88, 2.266), (87, 2.316), (86, 2.33), (85, 2.365), (84, 2.416), (83, 2.449), (82, 2.48), (81, 2.515), (80, 2.549), (79, 2.599), (78, 2.63), (77, 2.665), (76, 2.699), (75, 2.73), (74, 2.765), (73, 2.799), (72, 2.849), (71, 2.881), (70, 2.915), (69, 2.949), (68, 2.98), (67, 3.03), (66, 3.066), (65, 3.08), (64, 3.13), (63, 3.166), (62, 3.199), (61, 3.23), (60, 3.266), (59, 3.316), (58, 3.349), (57, 3.38), (56, 3.415), (55, 3.465), (54, 3.499), (53, 3.53), (52, 3.565), (51, 3.599), (50, 3.63), (49, 3.666), (48, 3.716), (47, 3.73), (46, 3.78), (45, 3.816), (44, 3.849), (43, 3.88), (42, 3.93), (41, 3.965), (40, 3.999), (39, 4.03), (38, 4.065), (37, 4.115), (36, 4.165), (35, 4.198), (34, 4.23), (33, 4.28), (32, 4.315), (31, 4.349), (30, 4.38), (29, 4.43), (28, 4.466), (27, 4.48), (26, 4.53), (25, 4.566), (24, 4.599), (23, 4.63), (22, 4.68), (21, 4.716), (20, 4.749), (19, 4.78), (18, 4.815), (17, 4.865), (16, 4.88), (15, 4.915), (14, 4.965), (13, 5.002), (12, 5.03), (11, 5.065), (10, 5.116), (9, 5.149), (8, 5.18), (7, 5.215), (6, 5.249), (5, 5.28), (4, 5.315), (3, 5.349), (2, 5.399), (1, 5.43), (0, 5.465), (0, 9.715)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	awareblack.PNG	100	9.099	[(None, 0.0), (0, 0.003), (1, 1.566), (2, 1.65), (3, 1.731), (4, 1.816), (5, 1.881), (6, 1.967), (7, 2.05), (8, 2.131), (9, 2.217), (10, 2.266), (11, 2.316), (12, 2.349), (13, 2.38), (14, 2.416), (15, 2.449), (16, 2.48), (17, 2.516), (18, 2.567), (19, 2.599), (20, 2.63), (21, 2.666), (22, 2.7), (23, 2.73), (24, 2.766), (25, 2.816), (26, 2.85), (27, 2.88), (28, 2.916), (29, 2.949), (30, 2.98), (31, 3.031), (32, 3.066), (33, 3.099), (34, 3.13), (35, 3.181), (36, 3.216), (37, 3.249), (38, 3.28), (39, 3.316), (40, 3.349), (41, 3.399), (42, 3.43), (43, 3.466), (44, 3.499), (45, 3.53), (46, 3.58), (47, 3.616), (48, 3.63), (49, 3.68), (50, 3.716), (51, 3.75), (52, 3.78), (53, 3.815), (54, 3.866), (55, 3.9), (56, 3.93), (57, 3.966), (58, 4.016), (59, 4.031), (60, 4.065), (61, 4.117), (62, 4.149), (63, 4.181), (64, 4.216), (65, 4.249), (66, 4.299), (67, 4.33), (68, 4.366), (69, 4.399), (70, 4.43), (71, 4.466), (72, 4.499), (73, 4.549), (74, 4.58), (75, 4.616), (76, 4.65), (77, 4.68), (78, 4.716), (79, 4.766), (80, 4.78), (81, 4.83), (82, 4.866), (83, 4.9), (84, 4.93), (85, 4.98), (86, 5.015), (87, 5.049), (88, 5.08), (89, 5.116), (90, 5.149), (91, 5.199), (92, 5.231), (93, 5.266), (94, 5.299), (95, 5.33), (96, 5.38), (97, 5.416), (98, 5.43), (99, 5.481), (100, 5.516), (100, 9.099)]	13:54:33.580077	3046.234
49	35	female	8	Probraum	verantwortlich	24	7.591	[(None, 0.0), (24, 7.591)]	04/08/22:14:36:36.317964	5568.968
49	35	female	8	Probraum	glücklich	11	2.636	[(None, 0.0), (24, 0.003), (23, 1.218), (22, 1.303), (21, 1.402), (20, 1.467), (19, 1.551), (18, 1.635), (17, 1.717), (16, 1.785), (15, 1.867), (14, 1.951), (13, 2.052), (12, 2.117), (11, 2.203), (11, 2.636)]	04/08/22:14:36:36.317964	5568.968
49	35	female	8	Probraum	traurig	11	2.7	[(None, 0.0), (11, 0.004), (11, 2.7)]	04/08/22:14:36:36.317964	5568.968
49	35	female	8	Probraum	bedroht	11	2.018	[(None, 0.0), (11, 0.003), (11, 2.018)]	04/08/22:14:36:36.317964	5568.968
49	35	female	8	Probraum	fokussiert	67	4.601	[(None, 0.0), (11, 0.003), (12, 1.716), (13, 1.802), (14, 1.885), (15, 1.952), (16, 2.052), (17, 2.135), (18, 2.202), (19, 2.285), (20, 2.366), (21, 2.452), (22, 2.536), (23, 2.617), (24, 2.702), (25, 2.751), (26, 2.766), (27, 2.82), (28, 2.851), (29, 2.884), (30, 2.916), (31, 2.952), (32, 3.002), (33, 3.016), (34, 3.051), (35, 3.1), (36, 3.134), (37, 3.165), (38, 3.201), (39, 3.251), (40, 3.284), (41, 3.316), (42, 3.351), (43, 3.385), (44, 3.436), (45, 3.451), (46, 3.501), (47, 3.535), (48, 3.566), (49, 3.601), (50, 3.652), (51, 3.666), (52, 3.716), (53, 3.752), (54, 3.785), (55, 3.816), (56, 3.851), (57, 3.884), (58, 3.935), (59, 3.966), (60, 4.001), (61, 4.035), (62, 4.066), (63, 4.116), (64, 4.151), (65, 4.184), (66, 4.216), (67, 4.251), (67, 4.601)]	04/08/22:14:36:36.317964	5568.968
49	35	female	8	Probraum	angespannt	99	3.435	[(None, 0.0), (67, 0.003), (68, 1.22), (69, 1.301), (70, 1.386), (71, 1.47), (72, 1.535), (73, 1.62), (74, 1.7), (75, 1.8), (76, 1.869), (77, 1.95), (78, 2.036), (79, 2.12), (80, 2.186), (81, 2.27), (82, 2.3), (83, 2.335), (84, 2.369), (85, 2.4), (86, 2.435), (87, 2.486), (88, 2.5), (89, 2.55), (90, 2.585), (91, 2.619), (92, 2.669), (93, 2.684), (94, 2.735), (95, 2.768), (96, 2.8), (97, 2.835), (98, 2.869), (99, 2.919), (99, 3.435)]	04/08/22:14:36:36.317964	5568.968
49	35	female	8	Probraum	hilflos	3	9.0	[(None, 0.0), (99, 0.003), (98, 1.769), (97, 1.851), (96, 1.936), (95, 2.0), (94, 2.086), (93, 2.168), (92, 2.25), (91, 2.336), (90, 2.42), (89, 2.5), (88, 2.586), (87, 2.669), (86, 2.735), (85, 2.769), (84, 2.823), (83, 2.85), (82, 2.884), (81, 2.918), (80, 2.949), (79, 3.0), (78, 3.034), (77, 3.05), (76, 3.1), (75, 3.138), (74, 3.168), (73, 3.199), (72, 3.25), (71, 3.285), (70, 3.319), (69, 3.349), (68, 3.384), (67, 3.436), (66, 3.45), (65, 3.485), (64, 3.534), (63, 3.568), (62, 3.6), (61, 3.635), (60, 3.686), (59, 3.718), (58, 3.754), (57, 3.787), (56, 3.818), (55, 3.868), (54, 3.885), (53, 3.918), (52, 3.967), (51, 4.003), (50, 4.036), (49, 4.067), (48, 4.103), (47, 4.135), (46, 4.187), (45, 4.201), (44, 4.249), (43, 4.284), (42, 4.318), (41, 4.349), (40, 4.401), (39, 4.435), (38, 4.468), (37, 4.5), (36, 4.535), (35, 4.568), (34, 4.618), (33, 4.65), (32, 4.686), (31, 4.718), (30, 4.769), (29, 4.8), (28, 4.835), (27, 4.867), (26, 4.903), (25, 4.935), (24, 4.989), (23, 5.003), (22, 5.05), (21, 5.085), (20, 5.119), (19, 5.15), (18, 5.185), (17, 5.235), (16, 5.268), (15, 5.299), (14, 5.335), (13, 5.368), (12, 5.384), (11, 5.435), (10, 5.468), (9, 5.5), (8, 5.536), (2, 8.251), (3, 8.319), (3, 9.0)]	04/08/22:14:36:36.317964	5568.968
